,Title,Latitude,Longitude,Profit_Return
390,Me Before You,51.3733817,-0.3619987,10.4132599
391,Me Before You,51.6744742,-0.5332743999999999,10.4132599
392,Me Before You,51.5487876,-0.5322406,10.4132599
393,Me Before You,48.856614,2.3522219,10.4132599
394,Me Before You,48.856614,2.3522219,10.4132599
395,Me Before You,51.674043,-4.908637,10.4132599
396,Chronicle,-34.0281186,18.7180803,10.306815833333333
397,Chronicle,49.2252683,-123.0448879,10.306815833333333
398,Chronicle,-33.9199994,18.4305044,10.306815833333333
399,Chronicle,47.6062095,-122.3320708,10.306815833333333
400,Chronicle,49.2827291,-123.1207375,10.306815833333333
401,Chronicle,53.7266683,-127.6476205,10.306815833333333
402,Chronicle,56.130366,-106.346771,10.306815833333333
403,Chronicle,-30.559482,22.937506,10.306815833333333
404,Chronicle,37.09024,-95.712891,10.306815833333333
405,The Maze Runner,30.4514677,-91.18714659999999,10.244701794117647
406,The Maze Runner,30.8374036,-91.2176087,10.244701794117647
407,The Maze Runner,30.79080059999999,-91.21251869999999,10.244701794117647
408,The Shape of Water,43.2557206,-79.8711024,10.040553538461538
409,The Shape of Water,43.6495907,-79.4203852,10.040553538461538
410,The Shape of Water,43.653226,-79.3831843,10.040553538461538
411,The Shape of Water,43.6530164,-79.3793958,10.040553538461538
412,The Shape of Water,43.6539931,-79.37897799999999,10.040553538461538
413,The Shape of Water,43.2555235,-79.8732005,10.040553538461538
414,The Shape of Water,43.6305989,-79.5294892,10.040553538461538
415,The Shape of Water,51.253775,-85.323214,10.040553538461538
416,The Shape of Water,56.130366,-106.346771,10.040553538461538
417,The Shape of Water,43.6484232,-79.35232409999999,10.040553538461538
418,The Shape of Water,43.7839243,-79.1874065,10.040553538461538
419,The Shape of Water,43.2514058,-79.87290829999999,10.040553538461538
420,The Shape of Water,43.2686766,-79.7872501,10.040553538461538
421,Easy A,34.4480495,-119.242889,9.525090125
422,Easy A,34.4406182,-119.2461981,9.525090125
423,Easy A,34.464602,-119.2370228,9.525090125
424,Easy A,36.778261,-119.4179324,9.525090125
425,Easy A,34.4420379,-119.2659043,9.525090125
426,Easy A,34.4464519,-119.2454151,9.525090125
427,Easy A,34.44953,-119.253175,9.525090125
428,Easy A,34.4471743,-119.2488831,9.525090125
429,Easy A,34.447662,-119.243769,9.525090125
430,Easy A,34.4262781,-119.2846231,9.525090125
431,Easy A,37.09024,-95.712891,9.525090125
432,Easy A,34.4476459,-119.2461239,9.525090125
433,Easy A,34.4486398,-119.2498702,9.525090125
434,Think Like a Man,37.0464855,-95.64769509999999,9.447813666666667
435,Think Like a Man,34.0229833,-118.3955417,9.447813666666667
436,Think Like a Man,34.0230817,-118.3948204,9.447813666666667
437,Think Like a Man,34.0068446,-118.4013141,9.447813666666667
438,Think Like a Man,34.0216065,-118.3969711,9.447813666666667
439,Think Like a Man,34.0543907,-118.2499473,9.447813666666667
440,Think Like a Man,34.0099215,-118.4960063,9.447813666666667
441,Think Like a Man,34.0522342,-118.2436849,9.447813666666667
442,Think Like a Man,34.017707,-118.4014313,9.447813666666667
443,American Sniper,34.2381251,-118.530123,9.436661586206897
444,American Sniper,33.7409861,-118.1047766,9.436661586206897
445,American Sniper,32.792,-115.5630514,9.436661586206897
446,American Sniper,34.0336969,-6.770813800000001,9.436661586206897
447,American Sniper,33.9802893,-118.4517449,9.436661586206897
448,American Sniper,34.1008124,-117.2468314,9.436661586206897
449,American Sniper,34.4699689,-118.4848877,9.436661586206897
450,American Sniper,34.0522342,-118.2436849,9.436661586206897
451,American Sniper,33.1958696,-117.3794834,9.436661586206897
452,American Sniper,33.7398685,-118.1059304,9.436661586206897
453,American Sniper,34.0325191,-118.3750657,9.436661586206897
454,American Sniper,34.3916641,-118.542586,9.436661586206897
455,American Sniper,33.9537469,-118.4126206,9.436661586206897
456,American Sniper,33.9657419,-118.3442772,9.436661586206897
457,American Sniper,34.061907,-118.454024,9.436661586206897
458,American Sniper,34.1154946,-118.1843898,9.436661586206897
459,Hidden Figures,33.6795531,-84.43937240000001,9.27086864
460,Hidden Figures,33.7473412,-84.415528,9.27086864
461,Hidden Figures,34.2367621,-84.4907621,9.27086864
462,Hidden Figures,33.7948364,-83.713229,9.27086864
463,Hidden Figures,33.7489954,-84.3879824,9.27086864
464,Hidden Figures,32.4609764,-84.9877094,9.27086864
465,Hidden Figures,33.5956813,-83.467944,9.27086864
466,Hidden Figures,33.9412127,-84.2135309,9.27086864
467,Hidden Figures,33.7894903,-84.3267716,9.27086864
468,Hidden Figures,33.95260200000001,-84.5499327,9.27086864
469,Ice Age: Continental Drift,41.8781136,-87.6297982,9.26068565263158
470,Manchester by the Sea,42.577834,-70.7675967,9.145160823529412
471,Manchester by the Sea,42.5584283,-70.880049,9.145160823529412
472,Manchester by the Sea,42.46676300000001,-70.9494938,9.145160823529412
473,Manchester by the Sea,42.582067,-70.76624699999999,9.145160823529412
474,Manchester by the Sea,42.5364725,-70.7859975,9.145160823529412
475,Manchester by the Sea,42.5644962,-70.8758405,9.145160823529412
476,Manchester by the Sea,42.6289511,-70.67290670000001,9.145160823529412
477,Manchester by the Sea,42.63195820000001,-70.7829315,9.145160823529412
478,Manchester by the Sea,42.5826377,-70.7698688,9.145160823529412
479,Manchester by the Sea,42.51954,-70.8967155,9.145160823529412
480,Manchester by the Sea,42.6556505,-70.620363,9.145160823529412
481,Manchester by the Sea,42.545454,-70.88063799999999,9.145160823529412
482,Manchester by the Sea,42.6163342,-70.6497018,9.145160823529412
483,Manchester by the Sea,42.5745051,-70.7704167,9.145160823529412
484,Manchester by the Sea,42.5572477,-70.8791767,9.145160823529412
485,Manchester by the Sea,42.5750263,-70.8776663,9.145160823529412
486,Manchester by the Sea,42.6078113,-70.6516158,9.145160823529412
487,Manchester by the Sea,42.6159285,-70.6619888,9.145160823529412
488,Manchester by the Sea,42.2528772,-71.0022705,9.145160823529412
489,Manchester by the Sea,42.648611,-70.5930556,9.145160823529412
490,Manchester by the Sea,42.6162771,-70.65334659999999,9.145160823529412
491,Manchester by the Sea,42.616862,-70.65499249999999,9.145160823529412
492,The Kids Are All Right,34.0522342,-118.2436849,9.06886725
493,The Kids Are All Right,34.1273187,-118.2101144,9.06886725
494,12 Years a Slave,29.960484,-90.063653,9.05126715
495,12 Years a Slave,30.0059865,-90.77226019999999,9.05126715
496,12 Years a Slave,29.7144803,-90.81615590000001,9.05126715
497,12 Years a Slave,30.0059865,-90.77226019999999,9.05126715
498,12 Years a Slave,29.93412829999999,-90.12390769999999,9.05126715
499,12 Years a Slave,29.95106579999999,-90.0715323,9.05126715
500,12 Years a Slave,30.140658,-90.935071,9.05126715
501,12 Years a Slave,29.9348549,-90.06965860000001,9.05126715
502,12 Years a Slave,29.9272176,-90.096144,9.05126715
503,12 Years a Slave,29.9429828,-90.3517469,9.05126715
504,12 Years a Slave,29.9498563,-90.1533281,9.05126715
505,12 Years a Slave,30.9842977,-91.96233269999999,9.05126715
506,12 Years a Slave,37.09024,-95.712891,9.05126715
507,Bridesmaids,42.9991954,-87.9013935,8.911754553846153
508,Bridesmaids,34.1975048,-119.1770516,8.911754553846153
509,Bridesmaids,43.0389025,-87.9064736,8.911754553846153
510,Bridesmaids,43.0121066,-87.924495,8.911754553846153
511,Bridesmaids,43.1074754,-87.9535473,8.911754553846153
512,Bridesmaids,34.2193599,-119.2140775,8.911754553846153
513,Bridesmaids,33.9908299,-118.4704984,8.911754553846153
514,Bridesmaids,34.2739153,-118.4220376,8.911754553846153
515,Bridesmaids,34.1319949,-118.8846631,8.911754553846153
516,Bridesmaids,34.0455701,-118.2509263,8.911754553846153
517,Bridesmaids,33.89861,-118.3270404,8.911754553846153
518,Bridesmaids,34.1440502,-118.0513836,8.911754553846153
519,Bridesmaids,33.7879139,-117.8531007,8.911754553846153
520,Bridesmaids,34.1383176,-118.4864999,8.911754553846153
521,Bridesmaids,34.1791726,-118.4389023,8.911754553846153
522,Bridesmaids,34.0527311,-118.2474087,8.911754553846153
523,Bridesmaids,34.1374076,-118.1700253,8.911754553846153
524,Bridesmaids,34.3731141,-118.5406515,8.911754553846153
525,Bridesmaids,34.3734545,-118.5408795,8.911754553846153
526,Bridesmaids,34.0836571,-118.3193436,8.911754553846153
527,Bridesmaids,34.3916641,-118.542586,8.911754553846153
528,Bridesmaids,41.8781136,-87.6297982,8.911754553846153
529,Bridesmaids,34.3796799,-118.529079,8.911754553846153
530,Bridesmaids,34.0522342,-118.2436849,8.911754553846153
531,The Descendants,22.2033221,-159.4977455,8.77539
532,The Descendants,22.0964396,-159.5261238,8.77539
533,The Descendants,21.9780622,-159.3490126,8.77539
534,The Descendants,21.3069444,-157.8583333,8.77539
535,The Descendants,21.950525,-159.4215815,8.77539
536,The Descendants,37.09024,-95.712891,8.77539
537,The Descendants,19.8967662,-155.5827818,8.77539
538,The Descendants,21.3295847,-157.8527518,8.77539
539,The Descendants,21.3469047,-157.8252622,8.77539
540,The Descendants,21.3374752,-157.8329002,8.77539
541,The Descendants,21.2613844,-157.8209775,8.77539
542,The Descendants,21.2583155,-157.794082,8.77539
543,The Descendants,21.2622478,-157.7897042,8.77539
544,The Descendants,22.2210015,-159.4970711,8.77539
545,The Descendants,21.6308778,-157.9225124,8.77539
546,The Descendants,21.2822932,-157.8310083,8.77539
547,Begin Again,40.7607793,-111.8910474,8.604842
548,Begin Again,40.7409865,-74.0076108,8.604842
549,Begin Again,40.7308838,-73.997332,8.604842
550,Begin Again,40.715033,-73.9842724,8.604842
551,Begin Again,40.6781784,-73.9441579,8.604842
552,Begin Again,40.7501472,-73.9852528,8.604842
553,Begin Again,40.7099616,-73.9898305,8.604842
554,Begin Again,40.7070097,-74.0107831,8.604842
555,Begin Again,40.7185592,-73.9881894,8.604842
556,Begin Again,40.7345371,-73.99032350000002,8.604842
557,Begin Again,40.7398753,-73.9849625,8.604842
558,Begin Again,40.719352,-73.986694,8.604842
559,Project X,34.0522342,-118.2436849,8.585682333333333
560,Project X,34.1578705,-118.3441702,8.585682333333333
561,Jackass 3D,34.3916641,-118.542586,8.58428965
562,No Escape,18.7883439,98.98530079999999,8.5689032
563,No Escape,18.2855395,99.5127895,8.5689032
564,No Escape,18.782898,98.99801699999999,8.5689032
565,No Escape,12.565679,104.990963,8.5689032
566,No Escape,15.870032,100.992541,8.5689032
567,The Help,33.5162315,-90.1795281,8.52480016
568,The Help,32.2987573,-90.1848103,8.52480016
569,The Help,34.2001086,-90.5709323,8.52480016
570,Frozen,34.1555974,-118.3230868,8.483132733333333
571,Frozen,60.47202399999999,8.468945999999999,8.483132733333333
572,The Hunger Games,35.2923513,-81.5356463,8.4740422375
573,The Hunger Games,35.2847473,-82.7270293,8.4740422375
574,The Hunger Games,35.5950581,-82.5514869,8.4740422375
575,The Hunger Games,35.4087517,-80.579511,8.4740422375
576,The Hunger Games,35.2270869,-80.8431267,8.4740422375
577,The Hunger Games,35.7140208,-81.42203339999999,8.4740422375
578,The Hunger Games,35.6633219,-82.34441749999999,8.4740422375
579,The Hunger Games,35.2248305,-80.847842,8.4740422375
580,The Hunger Games,35.6178951,-82.3212302,8.4740422375
581,The Hunger Games,35.7595731,-79.01929969999999,8.4740422375
582,The Hunger Games,35.18997969999999,-82.60345269999999,8.4740422375
583,The Hunger Games,35.7776007,-82.4548124,8.4740422375
584,The Hunger Games,35.1434499,-82.6429035,8.4740422375
585,The Hunger Games,37.09024,-95.712891,8.4740422375
586,Sing,34.0271219,-118.4758485,8.459397186666667
587,Still Alice,40.5889926,-73.6254072,8.3399224
588,Still Alice,41.0145418,-73.87263500000002,8.3399224
589,Still Alice,40.7127753,-74.0059728,8.3399224
590,Still Alice,40.8447819,-73.8648268,8.3399224
591,Still Alice,40.8063886,-73.9643289,8.3399224
592,Still Alice,40.83544,-73.93834799999999,8.3399224
593,The Theory of Everything,52.205337,0.121817,8.221846133333333
594,The Theory of Everything,51.1194484,-0.53061,8.221846133333333
595,The Theory of Everything,50.9327242,0.7960442999999999,8.221846133333333
596,The Theory of Everything,51.3864831,-0.7397096999999999,8.221846133333333
597,The Theory of Everything,51.5725237,-0.3334223000000001,8.221846133333333
598,The Theory of Everything,51.595172,-0.378002,8.221846133333333
599,The Theory of Everything,55.378051,-3.435973,8.221846133333333
600,The Theory of Everything,52.2087167,0.114865,8.221846133333333
601,The Theory of Everything,51.5582128,-0.1946691,8.221846133333333
602,The Theory of Everything,50.9955329,-0.0008927999999999999,8.221846133333333
603,The Theory of Everything,51.6186778,-0.6686586,8.221846133333333
604,The Theory of Everything,51.6341088,-0.6701889999999999,8.221846133333333
605,The Theory of Everything,51.59350790000001,-0.3773117,8.221846133333333
606,The Theory of Everything,51.5129211,-0.1221976,8.221846133333333
607,The Theory of Everything,51.5037763,-0.1391568,8.221846133333333
608,The Theory of Everything,51.4036128,-0.3377623,8.221846133333333
609,The Theory of Everything,51.5085975,-0.3057851,8.221846133333333
610,Winter's Bone,36.6850612,-93.1199012,8.0657755
611,Winter's Bone,36.99764400000001,-93.17796589999999,8.0657755
612,Winter's Bone,36.6576378,-93.0175712,8.0657755
613,Winter's Bone,36.6436731,-93.21851439999999,8.0657755
614,The Artist,34.050604,-118.2478573,8.0160445
615,The Artist,34.0836571,-118.3193436,8.0160445
616,The Artist,34.149365,-118.337742,8.0160445
617,The Artist,34.0602774,-118.325877,8.0160445
618,The Artist,34.0723327,-118.3286614,8.0160445
619,The Artist,34.050838,-118.2483286,8.0160445
620,The Artist,34.1477849,-118.1445155,8.0160445
621,The Artist,34.060063,-118.3279105,8.0160445
622,The Artist,34.0522342,-118.2436849,8.0160445
623,The Artist,34.0861345,-118.3282368,8.0160445
624,The Artist,34.0477241,-118.2547008,8.0160445
625,The Artist,34.0612048,-118.3248513,8.0160445
626,The Artist,34.0425,-118.2555556,8.0160445
627,The Artist,34.078906,-118.3330481,8.0160445
628,The Artist,34.046444,-118.2526466,8.0160445
629,The Artist,34.0852959,-118.3341945,8.0160445
630,The Artist,34.0608516,-118.3337444,8.0160445
631,The Artist,34.060063,-118.3279105,8.0160445
632,The Artist,34.1498032,-118.1834831,8.0160445
633,The Artist,34.1075984,-118.3099625,8.0160445
634,Furious 7,24.453884,54.3773438,7.9932778631578945
635,Furious 7,43.6702312,-79.38676339999999,7.9932778631578945
636,Furious 7,38.9938808,-105.0569301,7.9932778631578945
637,Furious 7,33.7489954,-84.3879824,7.9932778631578945
638,Furious 7,38.86115789999999,-105.1726816,7.9932778631578945
639,Furious 7,33.656228,-83.718231,7.9932778631578945
640,Furious 7,34.3916641,-118.542586,7.9932778631578945
641,Furious 7,33.9190653,-84.01674229999999,7.9932778631578945
642,Furious 7,33.748535,-84.37298969999999,7.9932778631578945
643,Furious 7,33.9412127,-84.2135309,7.9932778631578945
644,Furious 7,33.5571944,-84.375233,7.9932778631578945
645,Furious 7,34.0522342,-118.2436849,7.9932778631578945
646,Furious 7,19.8473452,-71.6406361,7.9932778631578945
647,Furious 7,40.143105,47.576927,7.9932778631578945
648,Furious 7,34.13811680000001,-118.3533783,7.9932778631578945
649,Furious 7,34.13811680000001,-118.3533783,7.9932778631578945
650,Furious 7,34.4313674,-118.5780217,7.9932778631578945
651,Furious 7,34.4551645,-118.5801816,7.9932778631578945
652,Furious 7,34.13811680000001,-118.3533783,7.9932778631578945
653,Furious 7,34.0375246,-118.4418971,7.9932778631578945
654,Furious 7,34.0259216,-118.7797571,7.9932778631578945
655,Furious 7,34.0688724,-118.2514517,7.9932778631578945
656,Furious 7,33.7666873,-116.3591772,7.9932778631578945
657,Furious 7,34.869957,-118.264432,7.9932778631578945
658,Furious 7,35.125801,-117.9859038,7.9932778631578945
659,Crazy Rich Asians,6.35,99.8,7.936657033333334
660,Crazy Rich Asians,5.4163935,100.3326786,7.936657033333334
661,Crazy Rich Asians,1.3119888,103.8395742,7.936657033333334
662,Crazy Rich Asians,1.2948829,103.8544791,7.936657033333334
663,Crazy Rich Asians,3.1416951,101.6819576,7.936657033333334
664,Crazy Rich Asians,1.2955624,103.8520086,7.936657033333334
665,Crazy Rich Asians,1.2821333,103.8586374,7.936657033333334
666,Crazy Rich Asians,3.1367672,101.6889156,7.936657033333334
667,Crazy Rich Asians,6.44642,99.807966,7.936657033333334
668,Crazy Rich Asians,1.279336,103.8406052,7.936657033333334
669,Crazy Rich Asians,1.2494041,103.8303209,7.936657033333334
670,Crazy Rich Asians,1.2815683,103.8636132,7.936657033333334
671,Crazy Rich Asians,5.4215027,100.3348437,7.936657033333334
672,Crazy Rich Asians,3.101576,101.6782183,7.936657033333334
673,Crazy Rich Asians,3.0567333,101.5851192,7.936657033333334
674,Crazy Rich Asians,49.1283688,-123.0975648,7.936657033333334
675,Beauty and the Beast,51.4078228,-0.4660922,7.8699981625
676,Beauty and the Beast,51.5073509,-0.1277583,7.8699981625
677,Beauty and the Beast,51.8070446,-0.5935157999999999,7.8699981625
678,Beauty and the Beast,52.3555177,-1.1743197,7.8699981625
679,Beauty and the Beast,55.378051,-3.435973,7.8699981625
680,Beauty and the Beast,51.4078228,-0.4660922,7.8699981625
681,Beauty and the Beast,51.4078228,-0.4660922,7.8699981625
682,Beauty and the Beast,51.4078228,-0.4660922,7.8699981625
683,Beauty and the Beast,51.4078228,-0.4660922,7.8699981625
684,Beauty and the Beast,51.4078228,-0.4660922,7.8699981625
685,Beauty and the Beast,51.4078228,-0.4660922,7.8699981625
686,Beauty and the Beast,51.4078228,-0.4660922,7.8699981625
687,Beauty and the Beast,51.4078228,-0.4660922,7.8699981625
688,Beauty and the Beast,51.4078228,-0.4660922,7.8699981625
689,Lady Bird,38.5815719,-121.4943996,7.8610769
690,Lady Bird,38.6104563,-121.4573125,7.8610769
691,Lady Bird,38.5663692,-121.4497022,7.8610769
692,Lady Bird,34.1161196,-118.1503488,7.8610769
693,Lady Bird,38.5746559,-121.4614613,7.8610769
694,Lady Bird,39.042494,-94.590823,7.8610769
695,Lady Bird,34.1659526,-118.0666939,7.8610769
696,Lady Bird,34.1921263,-118.4709804,7.8610769
697,Lady Bird,38.5710796,-121.4765879,7.8610769
698,Lady Bird,40.734514,-73.99495189999999,7.8610769
699,Lady Bird,34.1097728,-118.1544073,7.8610769
700,Lady Bird,40.7127753,-74.0059728,7.8610769
701,Lady Bird,38.6950854,-121.5900648,7.8610769
702,Lady Bird,34.0522342,-118.2436849,7.8610769
703,Lady Bird,38.5720086,-121.4630052,7.8610769
704,Lady Bird,38.5815719,-121.4943996,7.8610769
705,Lady Bird,34.0522342,-118.2436849,7.8610769
706,Lady Bird,40.7127753,-74.0059728,7.8610769
707,Lady Bird,40.7127753,-74.0059728,7.8610769
708,Lady Bird,37.09024,-95.712891,7.8610769
709,Lady Bird,36.778261,-119.4179324,7.8610769
710,Before Midnight,36.995905,21.65081,7.7506433333333336
711,Before Midnight,36.8870432,22.2329977,7.7506433333333336
712,Before Midnight,36.8785903,22.2401646,7.7506433333333336
713,Before Midnight,37.1424653,21.9522491,7.7506433333333336
714,Before Midnight,36.91307560000001,21.6963472,7.7506433333333336
715,Before Midnight,37.0548554,22.0341194,7.7506433333333336
716,Before Midnight,39.074208,21.824312,7.7506433333333336
717,Jurassic World,21.5206575,-157.8372609,7.669092390697674
718,Jurassic World,29.95106579999999,-90.0715323,7.669092390697674
719,Jurassic World,22.1970999,-159.3969976,7.669092390697674
720,Jurassic World,21.3420389,-157.7992015,7.669092390697674
721,Jurassic World,22.0706522,-159.4961272,7.669092390697674
722,Jurassic World,21.9219444,-159.5094444,7.669092390697674
723,Jurassic World,30.9842977,-91.96233269999999,7.669092390697674
724,Jurassic World,21.9882298,-159.5258259,7.669092390697674
725,Jurassic World,21.9222222,-159.6286111,7.669092390697674
726,Jurassic World,21.2710896,-157.8214785,7.669092390697674
727,Jurassic World,22.1970999,-159.3969976,7.669092390697674
728,Jurassic World,21.4389123,-158.0000565,7.669092390697674
729,Jurassic World,29.9910905,-90.2592299,7.669092390697674
730,Jurassic World,22.1667399,-159.6392441,7.669092390697674
731,Jurassic World,21.3069444,-157.8583333,7.669092390697674
732,Jurassic World,21.29024,-157.8364238,7.669092390697674
733,Jurassic World,19.8967662,-155.5827818,7.669092390697674
734,Jurassic World,38.083403,-122.7633036,7.669092390697674
735,Jurassic World,37.09024,-95.712891,7.669092390697674
736,Jurassic World,40.7127753,-74.0059728,7.669092390697674
737,Jurassic World,22.0964396,-159.5261238,7.669092390697674
738,Jurassic World,30.0049609,-90.032378,7.669092390697674
739,The Lego Movie,-33.8930422,151.2238806,7.628823133333333
740,The Lego Movie,40.7127753,-74.0059728,7.628823133333333
741,The Lego Movie,42.3600825,-71.0588801,7.628823133333333
742,Don Jon,40.8859325,-74.0434736,7.503378
743,Don Jon,34.18608469999999,-118.3991241,7.503378
744,Don Jon,34.0522342,-118.2436849,7.503378
745,Don Jon,34.0872692,-118.2924734,7.503378
746,Don Jon,34.0723327,-118.3286614,7.503378
747,Don Jon,34.2011016,-118.5005657,7.503378
748,About Time,50.219505,-4.8909921,7.4424315
749,About Time,51.5160125,-0.2090148,7.4424315
750,About Time,50.32118500000001,-4.770042999999999,7.4424315
751,About Time,51.5053011,-0.114712,7.4424315
752,About Time,51.52987779999999,-0.1857278,7.4424315
753,About Time,51.5166744,-0.1769328,7.4424315
754,About Time,51.5354361,-0.1812038,7.4424315
755,About Time,51.5353705,-0.2023924,7.4424315
756,About Time,51.5214641,-0.2093871,7.4424315
757,About Time,50.26604709999999,-5.0527125,7.4424315
758,About Time,51.5366922,-0.1992248,7.4424315
759,About Time,50.2400767,-5.0048993,7.4424315
760,About Time,51.5136609,-0.1132125,7.4424315
761,About Time,51.5156073,-0.1178205,7.4424315
762,About Time,51.50205949999999,-0.1093125,7.4424315
763,About Time,51.4935775,-0.1886787,7.4424315
764,About Time,51.5113347,-0.1831026,7.4424315
765,About Time,51.5072194,-0.1143667,7.4424315
766,About Time,51.5073509,-0.1277583,7.4424315
767,About Time,51.5134057,-0.1384203,7.4424315
768,Venom,33.7489954,-84.3879824,7.358867284482758
769,Venom,37.7749295,-122.4194155,7.358867284482758
770,Venom,37.799849,-122.4044062,7.358867284482758
771,Venom,36.778261,-119.4179324,7.358867284482758
772,Venom,32.1656221,-82.9000751,7.358867284482758
773,Venom,37.09024,-95.712891,7.358867284482758
774,Venom,40.7127753,-74.0059728,7.358867284482758
775,The Butterfly Effect,34.0736204,-118.4003563,7.356814769230769
